144.000,28.000,24.000,29.000
144.000,28.000,24.000,29.000
144.000,28.000,24.000,30.000
144.000,29.000,24.000,30.000
144.000,29.000,24.000,31.000
145.000,29.000,24.000,31.000
145.000,29.000,24.000,31.000
145.000,30.000,24.000,31.000
145.000,29.000,24.000,31.000
144.000,29.000,24.000,32.000
144.000,29.000,24.000,31.000
143.000,28.000,24.000,31.000
141.000,28.000,24.000,32.000
140.000,27.000,24.000,32.000
139.000,27.000,24.000,31.000
138.000,27.000,24.000,31.000
138.000,26.000,24.000,31.000
137.000,26.000,24.000,31.000
137.000,26.000,24.000,31.000
137.000,25.000,24.000,31.000
136.000,25.000,24.000,31.000
136.000,25.000,24.000,31.000
136.000,25.000,24.000,31.000
136.000,24.000,25.000,31.000
136.000,24.000,25.000,31.000
136.000,25.000,25.000,32.000
137.000,25.000,24.000,32.000
138.000,25.000,24.000,32.000
139.000,25.000,24.000,32.000
140.000,26.000,24.000,32.000
141.000,26.000,24.000,32.000
142.000,27.000,24.000,32.000
143.000,27.000,24.000,32.000
144.000,28.000,24.000,32.000
144.000,27.000,24.000,32.000
145.000,28.000,24.000,32.000
146.000,28.000,24.000,32.000
147.000,28.000,24.000,32.000
148.000,29.000,24.000,32.000
149.000,29.000,24.000,33.000
149.000,28.000,24.000,33.000
150.000,29.000,24.000,32.000
151.000,29.000,24.000,32.000
152.000,29.000,24.000,32.000
153.000,29.000,24.000,32.000
154.000,29.000,24.000,32.000
155.000,29.000,24.000,32.000
156.000,28.000,24.000,32.000
157.000,29.000,24.000,32.000
159.000,30.000,24.000,32.000
160.000,29.000,24.000,32.000
161.000,30.000,24.000,32.000
162.000,30.000,24.000,32.000
164.000,30.000,24.000,32.000
165.000,31.000,24.000,32.000
166.000,30.000,24.000,32.000
167.000,30.000,24.000,32.000
168.000,31.000,24.000,33.000
168.000,31.000,24.000,33.000
169.000,31.000,25.000,33.000
170.000,32.000,25.000,33.000
170.000,31.000,25.000,33.000
169.000,32.000,25.000,33.000
169.000,32.000,25.000,33.000
168.000,31.000,25.000,33.000
167.000,31.000,25.000,33.000
165.000,31.000,25.000,34.000
164.000,31.000,25.000,34.000
161.000,31.000,25.000,34.000
159.000,30.000,26.000,34.000
158.000,37.000,27.000,32.000
155.000,30.000,26.000,33.000
154.000,29.000,26.000,33.000
152.000,28.000,26.000,33.000
151.000,28.000,26.000,33.000
150.000,27.000,26.000,33.000
149.000,27.000,25.000,33.000
150.000,27.000,25.000,33.000
149.000,26.000,25.000,33.000
149.000,26.000,25.000,33.000
150.000,25.000,25.000,33.000
151.000,26.000,25.000,33.000
151.000,25.000,25.000,33.000
151.000,25.000,25.000,33.000
153.000,25.000,25.000,34.000
154.000,25.000,25.000,34.000
155.000,25.000,25.000,34.000
156.000,26.000,25.000,34.000
157.000,26.000,25.000,34.000
157.000,27.000,25.000,34.000
158.000,27.000,25.000,34.000
158.000,27.000,25.000,34.000
158.000,27.000,25.000,34.000
158.000,27.000,24.000,34.000
159.000,27.000,24.000,34.000
158.000,26.000,24.000,34.000
158.000,27.000,24.000,34.000
157.000,26.000,24.000,34.000
157.000,26.000,24.000,34.000
157.000,25.000,24.000,35.000
157.000,24.000,24.000,35.000
158.000,24.000,24.000,34.000
158.000,25.000,24.000,34.000
158.000,25.000,24.000,33.000
158.000,26.000,23.000,33.000
159.000,26.000,23.000,34.000
159.000,25.000,23.000,34.000
158.000,26.000,23.000,34.000
158.000,26.000,23.000,34.000
159.000,26.000,24.000,34.000
159.000,26.000,24.000,34.000
159.000,25.000,24.000,34.000
159.000,25.000,24.000,34.000
159.000,26.000,24.000,34.000
159.000,26.000,24.000,34.000
159.000,26.000,24.000,34.000
159.000,26.000,24.000,35.000
160.000,26.000,24.000,34.000
159.000,26.000,24.000,34.000
160.000,26.000,24.000,35.000
159.000,26.000,24.000,34.000
