89.000,83.000,22.000,15.000
89.000,83.000,23.000,15.000
88.000,83.000,23.000,14.000
90.000,84.000,23.000,14.000
90.000,84.000,24.000,14.000
90.000,84.000,24.000,14.000
90.000,84.000,24.000,14.000
90.000,84.000,24.000,14.000
90.000,84.000,24.000,14.000
91.000,84.000,24.000,14.000
91.000,84.000,24.000,14.000
93.000,84.000,24.000,14.000
93.000,84.000,23.000,14.000
95.000,84.000,23.000,14.000
95.000,85.000,23.000,14.000
96.000,85.000,23.000,14.000
97.000,84.000,22.000,14.000
98.000,84.000,23.000,14.000
98.000,84.000,23.000,14.000
98.000,85.000,23.000,14.000
98.000,85.000,23.000,14.000
99.000,85.000,23.000,14.000
99.000,85.000,23.000,14.000
99.000,85.000,23.000,14.000
100.000,85.000,23.000,14.000
100.000,86.000,23.000,14.000
101.000,85.000,23.000,14.000
100.000,86.000,23.000,14.000
101.000,85.000,23.000,15.000
101.000,85.000,23.000,14.000
104.000,86.000,24.000,14.000
104.000,86.000,24.000,14.000
106.000,86.000,24.000,14.000
111.000,86.000,24.000,14.000
109.000,86.000,24.000,14.000
111.000,86.000,24.000,14.000
112.000,86.000,24.000,15.000
113.000,86.000,24.000,15.000
114.000,86.000,24.000,15.000
113.000,86.000,25.000,15.000
114.000,86.000,25.000,15.000
115.000,86.000,25.000,15.000
115.000,86.000,25.000,15.000
115.000,86.000,25.000,15.000
115.000,86.000,26.000,15.000
117.000,86.000,25.000,15.000
118.000,86.000,25.000,16.000
118.000,86.000,25.000,16.000
119.000,86.000,25.000,16.000
121.000,86.000,26.000,16.000
121.000,86.000,26.000,16.000
121.000,86.000,26.000,16.000
123.000,87.000,26.000,16.000
123.000,87.000,26.000,16.000
125.000,87.000,26.000,16.000
126.000,86.000,27.000,16.000
126.000,87.000,27.000,16.000
127.000,87.000,27.000,16.000
128.000,87.000,28.000,16.000
129.000,87.000,28.000,16.000
131.000,87.000,28.000,16.000
131.000,87.000,28.000,16.000
132.000,87.000,29.000,16.000
134.000,87.000,29.000,17.000
135.000,87.000,29.000,17.000
136.000,87.000,29.000,17.000
138.000,87.000,29.000,17.000
138.000,88.000,30.000,17.000
139.000,88.000,30.000,17.000
140.000,88.000,30.000,17.000
142.000,88.000,31.000,18.000
143.000,88.000,31.000,18.000
144.000,88.000,31.000,18.000
145.000,88.000,31.000,18.000
146.000,88.000,32.000,18.000
147.000,88.000,32.000,18.000
149.000,88.000,32.000,18.000
150.000,87.000,33.000,18.000
152.000,88.000,33.000,19.000
154.000,88.000,33.000,19.000
155.000,88.000,33.000,19.000
156.000,87.000,33.000,19.000
158.000,88.000,33.000,19.000
159.000,88.000,33.000,19.000
161.000,88.000,33.000,19.000
164.000,88.000,33.000,19.000
165.000,88.000,33.000,20.000
166.000,88.000,33.000,20.000
168.000,87.000,32.000,21.000
169.000,88.000,32.000,21.000
171.000,89.000,32.000,20.000
171.000,89.000,33.000,21.000
172.000,88.000,33.000,21.000
165.000,88.000,33.000,20.000
166.000,89.000,33.000,20.000
146.000,86.000,32.000,20.000
147.000,86.000,31.000,19.000
147.000,86.000,30.000,18.000
147.000,86.000,29.000,18.000
148.000,86.000,29.000,18.000
148.000,87.000,28.000,18.000
147.000,87.000,27.000,17.000
148.000,87.000,27.000,17.000
148.000,87.000,27.000,17.000
148.000,88.000,26.000,17.000
149.000,88.000,26.000,16.000
149.000,88.000,26.000,16.000
149.000,88.000,25.000,16.000
149.000,87.000,25.000,16.000
150.000,88.000,25.000,16.000
150.000,88.000,25.000,16.000
149.000,88.000,25.000,16.000
150.000,88.000,25.000,15.000
149.000,88.000,24.000,15.000
149.000,88.000,24.000,15.000
150.000,89.000,24.000,15.000
149.000,89.000,24.000,15.000
149.000,88.000,24.000,15.000
150.000,89.000,24.000,15.000
149.000,88.000,24.000,15.000
150.000,88.000,24.000,15.000
150.000,89.000,24.000,15.000
150.000,88.000,24.000,15.000
150.000,89.000,24.000,15.000
150.000,88.000,24.000,15.000
150.000,89.000,24.000,15.000
150.000,88.000,24.000,15.000
150.000,89.000,24.000,15.000
150.000,88.000,24.000,15.000
149.000,88.000,24.000,15.000
150.000,88.000,24.000,15.000
